Date and Time:                Wed Oct 22 09:47:48.655 2025
607.62372	927
608.13702	868
608.65027	901
609.16351	888
609.67676	883
610.19	886
610.70319	902
611.21637	881
611.72949	904
612.24268	914
612.75574	867
613.26886	909
613.78192	906
614.29504	849
614.80804	874
615.32111	917
615.83411	888
616.34711	896
616.86005	925
617.37299	904
617.88593	892
618.39886	880
618.91174	869
619.42462	876
619.9375	867
620.45032	918
620.96313	867
621.47595	901
621.98871	857
622.50146	828
623.01422	870
623.52692	820
624.03967	887
624.55231	856
625.065	842
625.57764	852
626.09027	882
626.60284	826
627.11542	875
627.62799	861
628.14056	895
628.65308	891
629.16559	822
629.6781	906
630.19055	849
630.703	891
631.21539	843
631.72784	886
632.24017	829
632.75256	844
633.26489	828
633.77722	876
634.28955	865
634.80182	868
635.31409	858
635.82635	819
636.33856	787
636.85077	826
637.36292	840
637.87512	829
638.38721	856
638.89935	816
639.41144	830
639.92352	890
640.43561	873
640.94763	813
641.45966	882
641.97162	798
642.48358	855
642.99554	851
643.50751	870
644.01941	875
644.53131	854
645.04315	792
645.55499	823
646.06683	848
646.57861	789
647.09045	874
647.60217	845
648.11395	799
648.62567	808
649.13733	813
649.64905	850
650.16064	834
650.6723	819
651.1839	788
651.6955	796
652.20709	807
652.71863	757
653.23016	831
653.74164	796
654.25311	781
654.76459	813
655.276	757
655.78741	831
656.29883	854
656.81018	789
657.32153	817
657.83289	812
658.34418	782
658.85547	806
659.3667	733
659.87793	749
660.38916	797
660.90033	749
661.4115	756
661.92267	750
662.43378	806
662.94489	784
663.45593	731
663.96698	796
664.47803	722
664.98907	780
665.50006	751
666.01099	790
666.52191	748
667.03284	743
667.54376	718
668.05463	733
668.56549	731
669.07629	739
669.5871	782
670.0979	735
670.60864	730
671.11938	723
671.63007	733
672.14075	735
672.65143	700
673.16205	766
673.67267	707
674.18329	734
674.69385	740
675.20435	716
675.7149	690
676.2254	753
676.73584	711
677.24628	696
677.75671	739
678.26715	681
678.77753	669
679.28784	686
679.79822	702
680.30847	719
680.81879	639
681.32904	651
681.83923	686
682.34949	654
682.85968	689
683.36981	697
683.87994	671
684.39008	684
684.90015	646
685.41022	641
685.92023	656
686.43024	620
686.94025	644
687.4502	636
687.96014	642
688.47003	643
688.97992	641
689.48981	622
689.99963	656
690.50946	618
691.01923	620
691.52899	615
692.03876	618
692.54846	564
693.05817	620
693.56781	642
694.07745	632
694.58704	586
695.09662	608
695.6062	628
696.11572	608
696.62524	589
697.1347	610
697.64417	562
698.15363	606
698.66302	601
699.17242	609
699.68176	570
700.1911	597
700.70044	578
701.20972	602
701.71893	574
702.22815	540
702.73737	570
703.24652	593
703.75568	551
704.26483	563
704.77393	553
705.28302	601
705.79205	574
706.30103	546
706.81006	550
707.31903	554
707.82794	526
708.33685	554
708.84576	572
709.35461	528
709.86346	517
710.37225	546
710.88104	515
711.38977	530
711.8985	494
712.40723	529
712.91589	490
713.42456	498
713.93317	535
714.44177	520
714.95032	526
715.45886	543
715.96735	509
716.47583	539
716.98431	523
717.49274	499
718.00116	472
718.50952	506
719.01788	513
719.52618	491
720.03448	475
720.54272	495
721.05096	497
721.5592	489
722.06738	485
722.57556	527
723.08368	486
723.59174	503
724.09985	498
724.60791	477
725.11591	448
725.6239	482
726.13184	473
726.63977	460
727.14771	483
727.65558	473
728.16339	477
728.67126	483
729.17902	495
729.68683	465
730.19452	474
730.70227	491
731.2099	483
731.71759	502
732.22522	412
732.73279	480
733.24036	450
733.74792	466
734.25543	438
734.76288	477
735.27032	438
735.77777	436
736.28516	428
736.79254	449
737.29987	405
737.80719	413
738.31445	454
738.82172	448
739.32892	463
739.83612	441
740.34326	421
740.8504	437
741.35748	421
741.86456	469
742.37164	451
742.87866	414
743.38562	446
743.89258	393
744.39954	414
744.90643	434
745.41327	410
745.9201	444
746.42694	415
746.93372	411
747.44049	419
747.9472	388
748.45386	436
748.96057	428
749.46716	421
749.97375	413
750.48035	402
750.98688	407
751.49341	407
751.99988	405
752.50635	388
753.01276	407
753.51917	408
754.02551	393
754.53186	414
755.03815	402
755.54443	408
756.05066	396
756.55688	404
757.06305	409
757.56921	389
758.07532	401
758.58142	404
759.08746	407
759.59351	387
760.09949	389
760.60547	393
761.11139	394
761.61725	414
762.12317	394
762.62897	379
763.13483	409
763.64056	396
764.1463	399
764.65204	374
765.15771	358
765.66339	397
766.16901	400
766.67462	372
767.18018	422
767.68567	410
768.19116	378
768.69666	382
769.20209	381
769.70746	381
770.21283	398
770.7182	325
771.22351	362
771.72876	409
772.23401	397
772.73926	382
773.24445	402
773.74957	366
774.2547	392
774.75977	363
775.26483	373
775.76984	375
776.27484	356
776.77979	379
777.28473	371
777.78961	372
778.29449	398
778.79932	358
779.30408	382
779.80884	374
780.3136	339
780.8183	374
781.32294	373
781.82758	365
782.33215	360
782.83673	354
783.34131	356
783.84576	376
784.35028	341
784.85468	357
785.35907	365
785.86346	372
786.3678	350
786.87213	379
787.3764	359
787.88062	353
788.38483	385
788.88898	351
789.39313	353
789.89722	374
790.40131	344
790.90533	365
791.40936	338
791.91333	348
792.4173	359
792.9212	345
793.42505	327
793.92889	354
794.43268	375
794.93646	329
795.44019	338
795.94391	362
796.44757	344
796.95123	361
797.45483	340
797.95837	353
798.46191	378
798.96539	339
799.46887	344
799.97235	347
800.47571	352
800.97906	341
801.48242	352
801.98572	330
802.48895	343
802.99219	350
803.49536	379
803.99854	370
804.50165	333
805.00476	332
805.50781	331
806.01086	348
806.51379	329
807.01678	349
807.51971	332
808.02258	347
808.52539	343
809.02826	361
809.53101	350
810.03375	345
810.53644	334
811.03912	331
811.54175	328
812.04437	352
812.54694	317
813.04944	340
813.55194	352
814.05444	342
814.55682	338
815.05927	335
815.56158	339
816.0639	334
816.56622	355
817.06842	330
817.57068	333
818.07281	333
818.57495	328
819.07709	328
819.57916	319
820.08118	346
820.58319	312
821.08514	327
821.5871	337
822.08899	353
822.59082	350
823.09265	343
823.59442	314
824.09619	339
824.5979	337
825.09955	325
825.6012	341
826.10278	352
826.60437	324
827.1059	357
827.60736	349
828.10883	348
828.61023	351
829.11163	340
829.61298	326
830.11432	343
830.61554	341
831.11682	335
831.61798	332
832.11914	341
832.6203	344
833.1214	338
833.62244	346
834.12347	338
834.62445	340
835.12537	334
835.62628	355
836.12714	318
836.62799	326
837.12878	332
837.62952	334
838.13025	325
838.63092	324
839.13153	324
839.63214	334
840.13275	350
840.63324	351
841.13373	323
841.63422	333
842.13464	346
842.63501	319
843.13538	341
843.63568	364
844.13593	356
844.63617	339
845.13635	339
845.63647	353
846.1366	363
846.63672	349
847.13672	348
847.63672	354
848.13672	352
848.6366	313
849.13647	323
849.63635	327
850.13617	354
850.63593	331
851.13568	363
851.63538	326
852.13501	313
852.63464	341
853.13422	340
853.63373	303
854.13324	309
854.63275	346
855.13214	334
855.63153	324
856.13086	363
856.63019	337
857.12946	324
857.62866	329
858.12787	351
858.62701	337
859.12616	331
859.62524	324
860.12427	346
860.62323	345
861.12219	310
861.62109	319
862.12	337
862.61884	323
863.11761	352
863.61639	332
864.11511	330
864.61377	340
865.11243	325
865.61102	351
866.10962	322
866.60809	322
867.10663	337
867.60504	315
868.10345	323
868.60181	329
869.10016	341
869.59839	345
870.09668	408
870.59485	461
871.09302	528
871.59113	620
872.08923	777
872.58728	771
873.08527	846
873.58325	858
874.08118	872
874.57904	869
875.0769	854
875.57465	881
876.07245	806
876.57013	856
877.06781	914
877.56549	901
878.06305	896
878.56061	893
879.05817	896
879.5556	947
880.05304	916
880.55042	893
881.04779	892
881.5451	945
882.04236	931
882.53961	972
883.0368	926
883.53394	932
884.03107	901
884.52808	959
885.02515	876
