Date and Time:                Sun Nov 2 14:53:10.249 2025
607.62372	611
608.13702	585
608.65027	615
609.16351	620
609.67676	570
610.19	639
610.70319	646
611.21637	638
611.72949	617
612.24268	588
612.75574	645
613.26886	593
613.78192	617
614.29504	671
614.80804	617
615.32111	587
615.83411	580
616.34711	608
616.86005	554
617.37299	591
617.88593	617
618.39886	597
618.91174	638
619.42462	603
619.9375	585
620.45032	612
620.96313	594
621.47595	613
621.98871	593
622.50146	602
623.01422	573
623.52692	604
624.03967	606
624.55231	598
625.065	600
625.57764	608
626.09027	629
626.60284	572
627.11542	596
627.62799	638
628.14056	591
628.65308	597
629.16559	581
629.6781	581
630.19055	618
630.703	589
631.21539	582
631.72784	604
632.24017	580
632.75256	618
633.26489	596
633.77722	566
634.28955	601
634.80182	546
635.31409	620
635.82635	545
636.33856	549
636.85077	552
637.36292	556
637.87512	573
638.38721	568
638.89935	597
639.41144	558
639.92352	585
640.43561	571
640.94763	582
641.45966	604
641.97162	578
642.48358	568
642.99554	556
643.50751	554
644.01941	599
644.53131	534
645.04315	536
645.55499	586
646.06683	557
646.57861	566
647.09045	594
647.60217	542
648.11395	564
648.62567	540
649.13733	537
649.64905	536
650.16064	557
650.6723	574
651.1839	516
651.6955	544
652.20709	579
652.71863	548
653.23016	536
653.74164	507
654.25311	547
654.76459	550
655.276	526
655.78741	529
656.29883	542
656.81018	549
657.32153	543
657.83289	517
658.34418	500
658.85547	544
659.3667	567
659.87793	518
660.38916	561
660.90033	525
661.4115	572
661.92267	519
662.43378	556
662.94489	486
663.45593	536
663.96698	509
664.47803	510
664.98907	500
665.50006	540
666.01099	503
666.52191	496
667.03284	534
667.54376	538
668.05463	498
668.56549	511
669.07629	486
669.5871	508
670.0979	499
670.60864	487
671.11938	488
671.63007	500
672.14075	508
672.65143	492
673.16205	473
673.67267	473
674.18329	509
674.69385	494
675.20435	519
675.7149	481
676.2254	467
676.73584	460
677.24628	490
677.75671	486
678.26715	480
678.77753	526
679.28784	501
679.79822	455
680.30847	471
680.81879	477
681.32904	489
681.83923	469
682.34949	481
682.85968	477
683.36981	448
683.87994	449
684.39008	472
684.90015	505
685.41022	460
685.92023	436
686.43024	450
686.94025	479
687.4502	442
687.96014	455
688.47003	485
688.97992	443
689.48981	453
689.99963	484
690.50946	426
691.01923	459
691.52899	445
692.03876	460
692.54846	457
693.05817	441
693.56781	451
694.07745	459
694.58704	431
695.09662	435
695.6062	443
696.11572	425
696.62524	414
697.1347	421
697.64417	456
698.15363	422
698.66302	442
699.17242	432
699.68176	433
700.1911	391
700.70044	419
701.20972	394
701.71893	409
702.22815	422
702.73737	427
703.24652	438
703.75568	407
704.26483	391
704.77393	401
705.28302	422
705.79205	405
706.30103	410
706.81006	418
707.31903	410
707.82794	418
708.33685	414
708.84576	402
709.35461	402
709.86346	397
710.37225	401
710.88104	425
711.38977	388
711.8985	392
712.40723	397
712.91589	419
713.42456	388
713.93317	377
714.44177	384
714.95032	416
715.45886	375
715.96735	397
716.47583	405
716.98431	384
717.49274	381
718.00116	407
718.50952	391
719.01788	396
719.52618	384
720.03448	394
720.54272	399
721.05096	387
721.5592	394
722.06738	394
722.57556	423
723.08368	387
723.59174	404
724.09985	374
724.60791	382
725.11591	356
725.6239	385
726.13184	378
726.63977	365
727.14771	372
727.65558	387
728.16339	372
728.67126	380
729.17902	375
729.68683	392
730.19452	376
730.70227	377
731.2099	391
731.71759	377
732.22522	372
732.73279	398
733.24036	383
733.74792	378
734.25543	417
734.76288	393
735.27032	391
735.77777	384
736.28516	368
736.79254	376
737.29987	379
737.80719	390
738.31445	388
738.82172	384
739.32892	371
739.83612	380
740.34326	360
740.8504	377
741.35748	351
741.86456	355
742.37164	356
742.87866	360
743.38562	401
743.89258	387
744.39954	363
744.90643	368
745.41327	368
745.9201	347
746.42694	384
746.93372	365
747.44049	366
747.9472	356
748.45386	348
748.96057	356
749.46716	349
749.97375	376
750.48035	350
750.98688	333
751.49341	380
751.99988	356
752.50635	380
753.01276	365
753.51917	360
754.02551	355
754.53186	358
755.03815	365
755.54443	358
756.05066	341
756.55688	352
757.06305	333
757.56921	371
758.07532	356
758.58142	362
759.08746	372
759.59351	356
760.09949	349
760.60547	345
761.11139	351
761.61725	350
762.12317	335
762.62897	349
763.13483	358
763.64056	319
764.1463	374
764.65204	342
765.15771	336
765.66339	357
766.16901	353
766.67462	352
767.18018	347
767.68567	352
768.19116	353
768.69666	350
769.20209	371
769.70746	323
770.21283	336
770.7182	343
771.22351	334
771.72876	319
772.23401	335
772.73926	340
773.24445	355
773.74957	344
774.2547	353
774.75977	334
775.26483	333
775.76984	335
776.27484	362
776.77979	349
777.28473	347
777.78961	346
778.29449	372
778.79932	343
779.30408	337
779.80884	318
780.3136	344
780.8183	346
781.32294	338
781.82758	336
782.33215	324
782.83673	337
783.34131	320
783.84576	358
784.35028	382
784.85468	357
785.35907	334
785.86346	337
786.3678	339
786.87213	323
787.3764	351
787.88062	353
788.38483	339
788.88898	344
789.39313	362
789.89722	321
790.40131	326
790.90533	337
791.40936	326
791.91333	329
792.4173	324
792.9212	343
793.42505	341
793.92889	316
794.43268	326
794.93646	338
795.44019	321
795.94391	334
796.44757	345
796.95123	355
797.45483	333
797.95837	341
798.46191	327
798.96539	338
799.46887	328
799.97235	346
800.47571	332
800.97906	318
801.48242	338
801.98572	339
802.48895	334
802.99219	341
803.49536	358
803.99854	336
804.50165	341
805.00476	342
805.50781	317
806.01086	346
806.51379	332
807.01678	316
807.51971	327
808.02258	314
808.52539	332
809.02826	333
809.53101	312
810.03375	314
810.53644	316
811.03912	337
811.54175	323
812.04437	346
812.54694	339
813.04944	326
813.55194	337
814.05444	326
814.55682	317
815.05927	354
815.56158	297
816.0639	326
816.56622	327
817.06842	333
817.57068	324
818.07281	334
818.57495	348
819.07709	333
819.57916	326
820.08118	301
820.58319	312
821.08514	310
821.5871	317
822.08899	323
822.59082	321
823.09265	327
823.59442	320
824.09619	330
824.5979	323
825.09955	343
825.6012	317
826.10278	336
826.60437	325
827.1059	331
827.60736	344
828.10883	321
828.61023	318
829.11163	322
829.61298	337
830.11432	317
830.61554	346
831.11682	338
831.61798	339
832.11914	336
832.6203	325
833.1214	355
833.62244	321
834.12347	314
834.62445	327
835.12537	325
835.62628	333
836.12714	324
836.62799	325
837.12878	352
837.62952	313
838.13025	306
838.63092	343
839.13153	331
839.63214	312
840.13275	316
840.63324	323
841.13373	348
841.63422	338
842.13464	333
842.63501	326
843.13538	337
843.63568	317
844.13593	316
844.63617	318
845.13635	335
845.63647	321
846.1366	332
846.63672	332
847.13672	319
847.63672	354
848.13672	316
848.6366	320
849.13647	321
849.63635	323
850.13617	320
850.63593	342
851.13568	332
851.63538	306
852.13501	341
852.63464	305
853.13422	324
853.63373	323
854.13324	315
854.63275	336
855.13214	311
855.63153	330
856.13086	328
856.63019	320
857.12946	333
857.62866	330
858.12787	319
858.62701	333
859.12616	310
859.62524	331
860.12427	333
860.62323	339
861.12219	339
861.62109	315
862.12	317
862.61884	317
863.11761	310
863.61639	308
864.11511	301
864.61377	362
865.11243	316
865.61102	330
866.10962	330
866.60809	315
867.10663	327
867.60504	330
868.10345	317
868.60181	333
869.10016	327
869.59839	347
870.09668	396
870.59485	453
871.09302	571
871.59113	637
872.08923	754
872.58728	782
873.08527	840
873.58325	904
874.08118	916
874.57904	902
875.0769	918
875.57465	931
876.07245	880
876.57013	929
877.06781	895
877.56549	897
878.06305	906
878.56061	902
879.05817	942
879.5556	912
880.05304	956
880.55042	903
881.04779	923
881.5451	988
882.04236	919
882.53961	956
883.0368	972
883.53394	954
884.03107	979
884.52808	923
885.02515	940
